prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(kg/m2/s),evap_surface(kg/m2/s),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2),Soil_Moisture_Sum,Soil_Saturation,soil_awsc_max,Actual_Soil_Saturation,date,Baseflow
0,29.85,20.07,24.96,389.51,262.08,-0.06,-0.09,0.61,69.59,3.03,2.55,2.01,0.44,0.32,8.94,48.73,143.43,470.8,671.9,669.89,150,4.465933333,31-01-1998,184.3
0.05,30.35,20.7,25.52,374.74,259.4,-0.08,-0.04,0.87,63.37,3.18,2.64,2.04,0.11,0.4,9.25,48.62,143.11,470.45,671.43,669.44,150,4.462933333,01-02-1998,192.3466667
0.23,30.42,21.01,25.72,382.41,276.68,0.22,0.49,0.95,62.18,3.48,2.77,2.19,0.1,0.44,8.97,48.5,142.78,470.08,670.33,668.37,150,4.4558,02-02-1998,205.7195556
0,30.58,20.7,25.64,383.05,259.07,0.92,0.01,1.15,64.37,3.17,2.58,2.19,0.22,0.41,8.81,48.39,142.45,469.74,669.39,667.2,150,4.448,03-02-1998,237.4557185
0.44,30.54,21.23,25.88,393.45,287.89,0.89,0,1.19,60.73,2.9,2.39,2.04,0.29,0.48,8.76,48.27,142.13,469.38,668.54,666.94,150,4.446266667,04-02-1998,225.4
1.65,30.27,20.56,25.42,390.03,254.63,0.55,0.73,1.27,75.1,2.56,2.2,2.08,0.38,0.32,11.22,48.18,141.87,469.09,670.36,669.93,150,4.4662,05-02-1998,215.32
0.67,29.27,20.3,24.78,374.6,242.89,0.02,1.28,1.46,75.37,2.39,1.94,1.79,0.34,0.39,13.09,48.13,141.63,468.83,671.68,670.56,150,4.4704,06-02-1998,212.7026667
2.79,28.03,20.02,24.02,391.19,220.09,-0.21,0.31,0.88,79.8,2.78,2.45,2.38,1.08,0.19,14.42,48.09,141.4,468.62,672.53,672.94,150,4.486266667,07-02-1998,205.2783556
4.7,28.25,19.24,23.74,349.48,183.18,-0.68,-1.12,1.4,82.65,2.22,2.08,2,0.22,0.61,20.11,48.11,141.23,468.47,677.92,680.62,150,4.537466667,08-02-1998,192.73
2.29,27.66,18.5,23.08,337.13,301.33,0.06,-0.93,1.1,58.8,3.6,2.87,2.49,0.02,0.92,20.18,48.12,140.96,468.14,677.4,677.2,150,4.514666667,09-02-1998,125.7
0,28.54,17.92,23.23,338.63,301.81,-0.21,-0.25,0.78,60.72,3.8,2.93,2.4,-0.01,0.87,18.74,48.04,140.6,467.75,675.13,672.73,150,4.484866667,10-02-1998,123.51
0,29.18,17.66,23.42,332.99,306.59,0.1,-0.66,0.72,60.16,3.83,2.98,2.38,-0.01,0.84,17.43,47.93,140.25,467.36,672.97,670.59,150,4.4706,11-02-1998,128.7563333
0,29.05,17.23,23.14,331.09,307.28,-0.12,-0.64,0.79,56.58,3.86,3.01,2.37,-0.01,0.87,16.22,47.81,139.89,466.98,670.9,668.53,150,4.456866667,12-02-1998,155.1790111
0,29.41,17.37,23.39,330.71,311.51,-0.46,-0.51,0.81,53.45,3.9,3.01,2.33,-0.01,0.8,15.08,47.68,139.53,466.59,668.88,666.55,150,4.443666667,13-02-1998,171.9133737
0,29.49,17.54,23.52,336.01,310.14,-0.08,0.32,0.62,56.33,3.72,2.92,2.23,-0.01,0.82,14.03,47.55,139.18,466.18,666.94,664.71,150,4.4314,14-02-1998,198.87847
0,30.08,17.98,24.03,359.06,307.96,0.43,-0.03,1.12,54.05,4.13,3.13,2.35,0,0.89,13.05,47.43,138.85,465.8,665.13,662.78,150,4.418533333,15-02-1998,199.0696977
0,30.33,18.79,24.56,375.77,282.64,0.71,0.59,1.19,55.31,4.08,3.08,2.27,0,0.8,12.14,47.31,138.52,465.41,663.38,661.11,150,4.4074,16-02-1998,203.2774752
0,31.02,19.81,25.42,371.98,230.66,1.15,0.88,1.63,65.99,3.94,2.81,2.08,0,0.7,11.42,47.19,138.2,465.05,661.86,659.78,150,4.398533333,17-02-1998,213.0757343
0,31.09,20.45,25.77,389.09,276.22,1.21,1.18,1.76,66.45,4.07,2.91,2.09,0.22,0.72,10.86,47.09,137.88,464.68,660.51,658.42,150,4.389466667,18-02-1998,219.747965
0,31.55,21.57,26.56,379.24,281.9,1.55,0.01,1.64,60.29,3.38,2.61,1.91,0.01,0.74,10.58,46.98,137.59,464.32,659.47,657.56,150,4.383733333,19-02-1998,171.7
0,31.78,22.03,26.9,373.41,293.17,0.59,-0.49,1.26,49.67,4.12,3.06,2.31,0.1,0.81,10.28,46.88,137.29,463.93,658.38,656.07,150,4.3738,20-02-1998,172.21
0.77,32.14,22.23,27.18,386.78,301.49,0.91,-0.08,1.15,56.72,3.37,2.69,2.1,0.21,0.66,10,46.79,137,463.54,657.33,656,150,4.373333333,21-02-1998,154.2
0.14,31.81,23.16,27.48,397.61,260.7,0.66,0.13,0.91,79.88,3.36,3.76,3.34,0.61,0.41,11.3,46.72,136.77,463.26,658.05,654.85,150,4.365666667,22-02-1998,176.6966667
0.78,31.83,23.03,27.43,386.63,277.58,0.09,0.7,0.98,72.28,3.22,2.66,2.28,0.22,0.73,12.86,46.67,136.55,463,659.08,657.58,150,4.383866667,23-02-1998,141.3
0.14,31.72,22.33,27.02,386.54,291.99,0.61,1.94,2.19,63.12,4.07,3.06,2.4,0.02,0.84,12.5,46.6,136.29,462.66,658.05,655.79,150,4.371933333,24-02-1998,150.7233333
0,32.3,22.1,27.2,392.75,297.2,1.37,1.45,2.1,63.61,4.41,3.27,2.54,0,0.8,11.73,46.52,136.02,462.31,656.58,654.04,150,4.360266667,25-02-1998,156.5914444
0,32.14,22.36,27.25,379.88,234.46,1.5,0.63,1.73,68.29,4.28,3.23,2.44,0,0.76,10.99,46.43,135.75,461.98,655.15,652.71,150,4.3514,26-02-1998,192.3412481
0,32.55,22.47,27.51,379.95,278.9,0.91,0.37,1.22,62.07,4.05,3.13,2.36,0.01,0.76,10.4,46.35,135.48,461.63,653.86,651.5,150,4.343333333,27-02-1998,183.8161238
0,32.77,22.86,27.82,396.07,304.36,0.58,0.15,0.93,64.33,4.06,3.2,2.41,0.39,0.73,9.97,46.27,135.23,461.28,652.75,650.34,150,4.3356,28-02-1998,172.9
0.28,32.69,23.53,28.11,394.18,253.66,0.59,-0.01,0.92,73.18,3.24,2.68,1.96,0.33,0.73,12.54,46.21,135.01,461,654.76,653.08,150,4.353866667,01-03-1998,172.1933333
4.74,32.08,22.31,27.2,383.68,296,0.32,0.05,0.73,69.48,3.22,2.66,2.01,0.35,0.76,14.09,46.16,134.79,460.7,655.74,658.47,150,4.3898,02-03-1998,81.9
2.75,31.91,21.34,26.62,381.7,319.48,0.28,-0.08,1.11,58.41,3.97,3.19,2.35,0.23,0.86,14.1,46.1,134.55,460.34,655.09,655.49,150,4.369933333,03-03-1998,106.5366667
0.06,32.01,21.66,26.84,363.37,317.26,-0.41,-0.02,0.74,57.52,4.28,3.48,2.43,-0.01,0.99,13.25,46.04,134.31,460.01,653.61,651.24,150,4.3416,04-03-1998,129.3732222
0,32.53,21.92,27.22,373.19,318.22,0.06,0.93,1.38,59.46,4.09,3.18,2.2,0.03,0.89,12.23,45.97,134.06,459.64,651.9,649.7,150,4.331333333,05-03-1998,137.0030407
0,32.6,22.02,27.31,383.83,325.55,1.1,1.43,2.12,53.93,4.09,3.15,2.16,0.03,0.93,11.27,45.89,133.81,459.29,650.26,648.1,150,4.320666667,06-03-1998,142.6685925
0,31.86,21.93,26.9,389.31,285.65,1.4,0.32,1.56,60.55,4.3,3.24,2.16,0.1,0.85,10.44,45.82,133.55,458.91,648.72,646.56,150,4.3104,07-03-1998,95.65
0,32.4,23.15,27.78,386.81,323.48,1.53,0.67,1.97,54.86,4.12,3.15,2.11,0.07,0.74,9.74,45.75,133.31,458.54,647.34,645.23,150,4.301533333,08-03-1998,140.4783333
0,33.14,23.55,28.34,391.28,318.25,1.23,0.54,1.58,63.06,4.5,3.39,2.26,0.12,0.67,9.15,45.68,133.09,458.2,646.12,643.86,150,4.2924,09-03-1998,173.6029444
0,33.46,23.64,28.55,397.94,312.62,1.14,0.61,1.54,57.84,4.38,3.43,2.24,0.1,0.77,8.59,45.62,132.87,457.88,644.96,642.72,150,4.2848,10-03-1998,171.0818648
0,34.23,24.31,29.27,398.68,288.68,0.83,1.31,1.89,60.4,4.56,3.47,2.24,0.46,0.62,8.15,45.57,132.67,457.56,643.95,641.71,150,4.278066667,11-03-1998,199.985181
0,34.14,24.31,29.22,397.32,314.67,1.6,2.32,2.9,57.88,4.69,3.4,2.15,0.17,0.68,7.76,45.5,132.45,457.21,642.92,640.77,150,4.2718,12-03-1998,207.923948
0,34.08,23.88,28.98,396.66,283.99,0.97,1.39,1.9,70.32,4.59,3.25,2.07,0.4,0.65,8.43,45.44,132.21,456.88,642.96,640.89,150,4.2726,13-03-1998,195.09
0.6,33.9,23.2,28.55,392.57,328.17,-0.34,-0.27,1.09,58.25,4.19,3.27,2.11,0.38,0.79,9.92,45.38,132.01,456.56,643.87,642.36,150,4.2824,14-03-1998,181.1
0.69,33.26,23.01,28.14,389.75,296.48,0.2,1.2,1.5,66.72,4.73,3.53,2.14,0.4,0.77,11.02,45.33,131.8,456.25,644.4,642.95,150,4.286333333,15-03-1998,185.3366667
0,33.18,22.69,27.94,386.49,329.7,-0.01,1.54,2.04,57.12,4.69,3.58,2.13,0.14,1,11.04,45.28,131.6,455.91,643.83,641.7,150,4.278,16-03-1998,188.0465556
0,33.02,22.17,27.6,380.93,339.01,0.47,1.32,1.85,54.13,4.86,3.7,2.17,0.05,0.94,10.26,45.22,131.39,455.59,642.46,640.29,150,4.2686,17-03-1998,162
0,33.44,21.44,27.44,389.35,332.94,0.24,1.04,1.53,56.69,4.87,3.65,2.13,1.13,0.76,9.69,45.16,131.18,455.23,641.26,639.13,150,4.260866667,18-03-1998,191.0333333
0,33.07,22.65,27.86,378.36,342.66,1.07,-0.24,1.28,47.44,4.58,3.57,2.03,0,1.01,9.93,45.11,130.98,454.91,640.93,638.9,150,4.259333333,19-03-1998,186.3544444
0,33.64,22.69,28.16,391.62,330.24,0.41,-0.1,1.1,46.67,5.08,3.84,2.16,0.01,0.9,9.01,45.06,130.79,454.57,639.43,637.27,150,4.248466667,20-03-1998,172.9
0,34.52,22.84,28.68,394.4,338.34,0.88,0.25,1.26,49.29,5.31,3.94,2.18,0.01,0.8,8.2,45.02,130.59,454.25,638.06,635.88,150,4.2392,21-03-1998,186.47
0,35.06,23.77,29.42,396.93,341.17,1.42,1.05,2.05,46.1,5.57,3.94,2.15,0.01,0.76,7.49,44.97,130.41,453.93,636.8,634.65,150,4.231,22-03-1998,154.84
0,35.44,24.62,30.03,401.09,335.92,1.52,1.89,2.63,49.91,5.57,3.71,1.96,0.08,0.69,6.96,44.92,130.22,453.61,635.71,633.75,150,4.225,23-03-1998,76.16
0,35.74,25.04,30.39,408.71,323.42,1.88,2.11,2.99,56.73,5.63,3.77,1.97,0.39,0.66,6.7,44.88,130.02,453.26,634.86,632.89,150,4.219266667,24-03-1998,129.468
0,34.91,24.35,29.63,396.2,297.66,0.95,0.86,1.48,60.13,4.56,3.45,1.85,0.49,0.6,7.16,44.83,129.83,452.94,634.76,632.91,150,4.2194,25-03-1998,149.6964
0.16,34.45,23.29,28.87,362.95,346.07,0.72,-0.16,1.27,42.34,4.76,3.64,1.88,0.04,0.71,6.94,44.79,129.65,452.63,634.01,632.29,150,4.215266667,26-03-1998,146.1743867
0,34.38,22.65,28.52,358.98,357.84,-0.38,-0.43,1.06,43.61,5,3.86,1.94,0.02,0.62,6.41,44.75,129.48,452.32,632.96,631.02,150,4.2068,27-03-1998,143.5104449
0,34.54,23.28,28.91,388.92,349.41,-0.42,1.3,1.69,47.93,4.63,3.53,1.73,0.11,0.55,5.93,44.71,129.32,452.03,631.99,630.26,150,4.201733333,28-03-1998,169.8899484
0,34.54,24.44,29.49,388.7,334.25,0.84,2.56,2.93,54.28,5.29,3.62,1.78,0.41,0.52,5.88,44.67,129.15,451.71,631.41,629.63,150,4.197533333,29-03-1998,154.84
7.5,33.73,23.46,28.6,400.03,314.67,1.09,2.21,2.59,53.89,4.93,3.61,1.82,0.16,0.6,5.9,44.62,128.95,451.36,630.83,636.51,150,4.2434,30-03-1998,154.1986667
0.1,34.43,24.36,29.4,400.11,324.86,0.6,-0.13,1.19,54.33,4.6,3.52,2.23,0.43,0.55,5.72,44.58,128.77,451.03,630.1,627.97,150,4.186466667,31-03-1998,81.97
0.3,34.08,23.38,28.73,392.5,334.23,0.57,-0.18,1.14,55.91,4.8,3.78,2.2,0.24,0.48,6.08,44.55,128.61,450.74,629.98,628.08,150,4.1872,01-04-1998,104.3476667
0.81,34.33,23.09,28.71,387.29,340.38,-0.06,0.16,1.1,50.86,4.88,3.86,1.89,-0.01,0.57,5.65,44.52,128.46,450.44,629.07,627.99,150,4.1866,02-04-1998,121.1201889
0,34.58,24.54,29.56,393.09,351.4,1.04,0.84,1.79,51.41,4.88,3.79,1.81,0.11,0.54,5.32,44.48,128.3,450.15,628.25,626.44,150,4.176266667,03-04-1998,130.3427863
2.53,35.4,24.9,30.15,403.02,344.96,0.77,1.09,1.8,56.29,5.01,3.97,2.18,0.76,0.42,5.21,44.45,128.15,449.86,627.67,628.02,150,4.1868,04-04-1998,137.7837647
5.43,35.24,23.96,29.6,401.37,335.42,0.38,0.75,1.32,58.5,4.72,3.87,2.09,0.73,0.47,5.65,44.41,128,449.57,627.63,630.97,150,4.206466667,05-04-1998,158.7230509
6.13,35.13,24,29.56,398.81,333.43,0.32,0.11,1.18,55.34,4.74,3.82,1.89,0.46,0.53,6.44,44.38,127.85,449.27,627.94,632.18,150,4.214533333,06-04-1998,164.6912656
0,35.36,24.98,30.17,402.03,339.33,1.15,0.4,1.75,50.58,4.79,3.75,1.71,0.26,0.62,6.67,44.35,127.69,448.98,627.69,625.98,150,4.1732,07-04-1998,177.9711349
0,35.8,25.51,30.66,408.18,346.57,0.86,1.82,2.15,52.15,5.25,3.91,1.84,0.73,0.55,6.63,44.32,127.54,448.69,627.18,625.34,150,4.168933333,08-04-1998,200.5917188
0.05,35.83,25.31,30.57,408.19,339.61,1.39,2.02,2.57,52.6,5.32,4.03,1.8,0.39,0.59,6.66,44.28,127.39,448.4,626.73,624.98,150,4.166533333,09-04-1998,193.6514219
0,35.41,24.13,29.77,400.07,340.37,1.24,1.33,1.93,50.4,4.71,3.68,1.65,0.05,0.63,6.65,44.25,127.24,448.11,626.25,624.6,150,4.164,10-04-1998,204.2859005
0,35.56,24.81,30.18,399.93,353.59,1.23,0.52,1.69,45.1,5.04,3.92,1.66,0.06,0.59,6.3,44.22,127.1,447.82,625.44,623.78,150,4.158533333,11-04-1998,163.1
0,36.27,24.99,30.63,404.95,355.65,1.57,1.51,2.36,38.56,5.35,3.93,1.6,0.11,0.55,5.76,44.2,126.97,447.58,624.51,622.91,150,4.152733333,12-04-1998,186.6966667
0,36.37,24.85,30.61,395.43,348.42,1.74,2.09,2.88,37.41,6.34,4.15,1.67,0,0.56,5.27,44.17,126.85,447.35,623.64,621.97,150,4.146466667,13-04-1998,225.1745556
0,36.73,25.79,31.26,392.89,360.25,1.31,1.93,2.56,42.41,6.02,4.01,1.59,0,0.51,4.82,44.15,126.73,447.1,622.8,621.21,150,4.1414,14-04-1998,237.8772185
0,36.27,24.56,30.42,389.46,361.97,0.83,2.3,2.72,39.07,5.7,3.76,1.47,0.02,0.48,4.44,44.12,126.61,446.85,622.02,620.55,150,4.137,15-04-1998,242.5222384
0,35.91,23.09,29.5,396.66,352.68,1.14,1.25,1.93,41.53,5.41,3.82,1.47,0.02,0.48,4.12,44.1,126.48,446.59,621.29,619.82,150,4.132133333,16-04-1998,261.2974177
0,35.47,23.36,29.42,406.54,353.77,1.32,0.95,1.93,40.77,5.92,4.05,1.47,0.11,0.4,3.9,44.07,126.36,446.32,620.65,619.18,150,4.127866667,17-04-1998,258.1550312
0,35.49,24.84,30.16,403.44,346.1,1.64,0.09,1.89,41.26,5.2,3.62,1.28,0.15,0.37,3.82,44.05,126.25,446.09,620.21,618.93,150,4.1262,18-04-1998,256.7981864
0,36.82,25.9,31.36,404.68,361.78,1.49,0.87,1.96,38.5,5.65,3.86,1.35,0.01,0.33,3.62,44.03,126.15,445.87,619.67,618.32,150,4.122133333,19-04-1998,239.7
0,37.48,26.12,31.8,407.27,362.14,1.36,0.68,1.89,43.23,5.8,4.13,1.4,0.01,0.37,3.4,44.01,126.04,445.67,619.12,617.72,150,4.118133333,20-04-1998,182
0,37.65,27.07,32.36,412.68,357.18,1.91,1.28,2.44,47.68,5.65,4.19,1.77,0.08,0.36,3.34,43.99,125.94,445.43,618.7,616.93,150,4.112866667,21-04-1998,174.5
0.2,36.9,27.34,32.12,416.19,320.92,1.56,1.88,2.56,57.14,5.34,3.88,1.49,0.63,0.39,3.97,43.97,125.81,445.16,618.91,617.62,150,4.117466667,22-04-1998,168.6166667
0,36.58,26.14,31.36,423.4,309.34,1.53,1.72,2.4,62.53,5.17,4,1.86,1,0.4,5.13,43.94,125.68,444.9,619.65,617.79,150,4.1186,23-04-1998,151.5
8.52,36.96,26.33,31.64,418.43,299.05,0.94,1.76,2.1,61.57,5.14,3.97,2.25,0.85,0.57,6.51,43.92,125.55,444.63,620.61,626.88,150,4.1792,24-04-1998,151.1833333
8.3,36.49,22.16,29.33,404.66,325.33,1.85,1.53,2.63,53.97,4.42,3.41,2.11,0.03,0.72,7.33,43.89,125.41,444.34,620.97,627.16,150,4.181066667,25-04-1998,172.2827778
0.16,34.66,23.74,29.2,410.18,346.47,1.31,1.27,1.94,56.63,5.23,4.11,2.26,0.75,0.59,7.19,43.87,125.26,444.04,620.36,618.26,150,4.121733333,26-04-1998,144.44
0.3,35.63,25.12,30.38,414.44,329.58,0.32,0.3,0.96,59.72,4.8,3.96,2.22,0.41,0.65,7.9,43.84,125.13,443.76,620.63,618.71,150,4.124733333,27-04-1998,78.98
1.2,36.9,24.46,30.68,403.64,290.38,0.48,-0.71,1.31,74.99,4.32,3.49,1.9,0.18,0.58,10.41,43.82,125,443.5,622.73,622.03,150,4.146866667,28-04-1998,108.8873333
0,36.06,25.41,30.74,409.03,342.7,0.25,0.64,1.03,60.2,4.69,3.85,2.25,0.11,1.1,11.78,43.79,124.87,443.22,623.66,621.41,150,4.142733333,29-04-1998,127.1953111
0.29,36.46,24.88,30.67,422.14,346.84,0.33,0.5,0.92,57.35,5.17,4.19,1.95,0.75,0.82,11.5,43.77,124.74,442.95,622.96,621.3,150,4.142,30-04-1998,135.223697
2.23,37.16,26.78,31.97,418.5,319.97,0.54,0.29,0.81,65.2,4.86,4.03,1.89,0.72,0.81,12.81,43.75,124.62,442.69,623.87,624.21,150,4.1614,01-05-1998,143.5083415
5.44,36.99,25.39,31.19,422.26,352.13,0.46,1.11,1.36,58.03,4.92,4.07,1.83,0.46,1.15,13.38,43.73,124.5,442.42,624.03,627.64,150,4.184266667,02-05-1998,150.1886163
0.45,36.98,26.19,31.58,419.96,351.21,0.44,0.55,1.03,60.71,5.06,4.27,2.04,0.74,0.88,13.3,43.71,124.38,442.15,623.54,621.95,150,4.146333333,03-05-1998,154.0061236
1.4,36.96,26.51,31.74,415.97,354.49,1.11,0.79,1.51,52.97,5.62,4.42,1.69,0.42,1.18,12.99,43.69,124.25,441.89,622.82,622.53,150,4.1502,04-05-1998,68.66
0.37,37.33,26.85,32.09,417.89,338.84,1.18,1.39,1.93,52.22,5.56,4.22,1.76,0.12,1.19,12.72,43.66,124.13,441.62,622.13,620.74,150,4.138266667,05-05-1998,98.118
1.97,37.69,27.49,32.59,426.91,348.19,0.57,2.16,2.34,61.79,4.79,3.98,2.11,0.58,0.99,13,43.64,124.02,441.36,622.02,621.88,150,4.145866667,06-05-1998,115.5414
7.92,36.78,26.16,31.47,421.49,341.38,0.83,1.82,2.09,59.33,4.45,3.77,1.95,0.59,0.98,13.23,43.62,123.9,441.1,621.85,627.82,150,4.185466667,07-05-1998,111.6128867
0,36.31,26.11,31.21,407.25,364.72,0.72,1.99,2.25,53.47,5.5,4.42,1.8,0.19,1.17,12.15,43.61,123.78,440.84,620.38,618.58,150,4.123866667,08-05-1998,126.3881616
0.67,36.72,25.07,30.9,399.19,372.45,0.96,1.89,2.24,42.12,5.67,4.42,1.45,0.21,1.04,10.89,43.59,123.67,440.59,618.74,617.96,150,4.119733333,09-05-1998,143.079169
1.06,36.6,26.25,31.42,410.61,328.23,1.19,1.49,2.05,48.87,5.65,4.36,1.38,0.01,0.94,9.6,43.57,123.56,440.33,617.06,616.74,150,4.1116,10-05-1998,177.5901404
0.11,36.45,26.48,31.47,408.98,344.68,0.76,1.8,2.19,51.48,5.18,4.05,1.43,0.31,0.73,8.68,43.55,123.45,440.07,615.75,614.43,150,4.0962,11-05-1998,140.38
3.02,35.77,25.37,30.57,408.69,345.07,0.29,-0.39,0.69,63.84,4.61,3.93,1.88,1.03,0.5,8.32,43.53,123.33,439.79,614.97,616.11,150,4.1074,12-05-1998,77.61
11.38,35.74,24.36,30.05,414.91,356.54,-1.15,0.09,1.39,55.18,4.46,3.74,1.57,0.86,0.61,7.93,43.51,123.22,439.54,614.2,624.01,150,4.160066667,13-05-1998,109.453
0.74,36.09,25.04,30.56,409.02,365.93,-0.93,0.19,1.43,45.91,5.14,4.17,1.36,0.33,0.72,7.71,43.5,123.12,439.31,613.64,613.02,150,4.0868,14-05-1998,127.4869
0,36.55,25.4,30.98,408.84,371.36,-0.56,0.43,1.43,39.58,5.09,4.15,1.24,0.04,0.69,7.14,43.48,123.03,439.08,612.73,611.49,150,4.0766,15-05-1998,158.2417033
0,36.93,26.33,31.63,408.72,373.57,-0.55,0.85,1.67,43.27,5.3,4.26,1.2,0.31,0.58,6.48,43.47,122.95,438.87,611.77,610.57,150,4.070466667,16-05-1998,169.9864121
1.12,37.19,26.75,31.97,413.33,370.16,-0.87,-0.2,1.41,51.91,5.26,4.04,1.28,1.03,0.47,6.47,43.46,122.86,438.68,611.47,611.31,150,4.0754,17-05-1998,180.7713943
12.4,37.8,26.94,32.37,422.25,351.3,0.25,-0.29,0.97,54.4,5.16,4.14,2.99,0.46,0.66,6.9,43.44,122.78,438.47,611.59,621,150,4.14,18-05-1998,187.6885497
6.04,37.94,25.8,31.87,432.53,335.8,0.69,-0.79,1.19,57.99,4.94,4.05,2.36,0.27,0.7,7.13,43.43,122.67,438.2,611.43,615.11,150,4.100733333,19-05-1998,181.2360815
0,38.05,28.63,33.34,441.84,358.08,0.98,-0.67,1.43,45.43,5.58,4.23,2.53,0.4,0.69,6.86,43.41,122.57,437.97,610.81,608.28,150,4.0552,20-05-1998,175.816185
0.11,39.98,26.09,33.03,439.83,360.35,1.2,0.59,1.48,48.29,6.14,4.49,2.06,0.74,0.61,6.5,43.4,122.5,437.78,610.18,608.23,150,4.054866667,21-05-1998,170.2502505
0.01,38.95,28.35,33.65,431.39,357.03,0.76,0.35,1.12,46.34,6.03,4.43,2.15,0.34,0.65,6.52,43.39,122.42,437.6,609.93,607.79,150,4.051933333,22-05-1998,164.3251586
0.45,39.65,27.44,33.54,426.13,356.01,1.35,0,1.5,36.67,6.27,4.48,1.55,0.16,0.63,6.19,43.38,122.36,437.44,609.37,608.27,150,4.055133333,23-05-1998,104.53
0.06,40.53,29.36,34.94,441.44,334.14,0.66,0.46,1.17,37.11,6.31,4.24,2.45,0.11,0.51,5.62,43.37,122.3,437.3,608.59,606.2,150,4.041333333,24-05-1998,117.8156667
0.73,40.86,29.33,35.1,440.75,367.31,0.88,1.11,1.59,42.91,6.27,4.45,2.19,0.08,0.47,5.17,43.36,122.25,437.16,607.94,606.48,150,4.0432,25-05-1998,104.9
0,39.85,29.19,34.52,429.9,373.37,1.47,-0.15,1.65,32.4,6.52,4.52,1.55,0.04,0.45,4.82,43.36,122.19,437.01,607.38,605.83,150,4.038866667,26-05-1998,123.17
0,41.94,29.64,35.79,435.28,371.6,2.25,-0.65,2.41,27.92,6.49,4.53,1.38,0.43,0.45,4.41,43.35,122.13,436.87,606.76,605.38,150,4.035866667,27-05-1998,138.7076667
0.26,41.39,29.07,35.23,423.7,343.83,2.52,-0.78,2.71,24.59,6.75,4.32,1.13,0.35,0.39,4.05,43.34,122.09,436.77,606.25,605.38,150,4.035866667,28-05-1998,144.6148556
0.21,41.7,28.93,35.32,431.3,357.23,2.09,-0.23,2.2,28.94,6.93,4.52,1.14,0.21,0.33,3.76,43.33,122.04,436.66,605.79,604.86,150,4.0324,29-05-1998,150.3227419
2.1,41.59,28.67,35.13,423.73,369.92,2.1,-0.39,2.21,26.86,6.66,4.23,1.01,0.21,0.34,3.53,43.33,122,436.54,605.4,606.49,150,4.043266667,30-05-1998,152.0377365
0,42,28.56,35.28,428.3,366.38,1.43,0.41,1.57,29.78,6.41,4.27,0.98,0.22,0.3,3.31,43.32,121.96,436.44,605.03,604.05,150,4.027,31-05-1998,160.5338998
0,41.95,29.08,35.52,440.73,359.82,1.41,0.87,1.75,34.78,6.06,4.12,0.9,0.37,0.26,3.14,43.31,121.9,436.29,604.64,603.74,150,4.024933333,01-06-1998,161.0381365
0,40.62,29.25,34.94,437.09,361.17,1.24,0.92,1.7,39.01,5.65,4.14,2.49,0.72,0.32,3.25,43.3,121.84,436.14,604.53,602.04,150,4.0136,02-06-1998,157.2574865
6.9,40.38,28.56,34.47,446.8,344.23,0.35,0.34,0.88,39.71,5.33,3.91,1.77,0.22,0.35,3.71,43.3,121.78,435.95,604.74,609.87,150,4.0658,03-06-1998,156.5630748
0.01,39.79,29.98,34.88,440.75,336.37,0.58,0.56,0.9,46.86,5.29,4.13,1.85,0.64,0.47,4.38,43.28,121.71,435.79,605.16,603.32,150,4.022133333,04-06-1998,154.4899474
4.07,39.98,28.88,34.43,447.23,323.71,1.24,1.58,2.11,47.93,4.81,3.94,1.54,0.36,0.52,5.12,43.27,121.63,435.56,605.58,608.11,150,4.054066667,05-06-1998,155.2769667
0,39.71,29.18,34.44,437.63,347.23,1.11,1.35,1.85,52.89,5.27,4.22,1.53,0.72,0.51,5.52,43.26,121.54,435.35,605.67,604.14,150,4.0276,06-06-1998,114.6
0.47,38.23,27.75,32.99,434.96,342.76,1.09,1.1,1.66,54.05,5.6,4.28,1.4,0.2,0.64,6.14,43.25,121.46,435.11,605.96,605.03,150,4.033533333,07-06-1998,92.58
6.38,39.32,29.09,34.2,440.44,355.38,1.42,-0.16,1.55,53.85,5.9,4.3,1.25,1.37,0.61,7.19,43.24,121.38,434.91,606.72,611.85,150,4.079,08-06-1998,94.86733333
0.5,39.87,29.39,34.63,447.28,256.89,1.92,0.15,2.19,47.25,6,3.93,1.33,1.61,0.95,9.11,43.23,121.3,434.72,608.36,607.53,150,4.0502,09-06-1998,95.98264444
0,39.43,29.32,34.38,440.72,367.17,2.01,0.36,2.15,45.14,6.86,4.59,1.65,0.66,0.94,9.12,43.22,121.23,434.52,608.09,606.44,150,4.042933333,10-06-1998,97.88900815
0,39.14,28.99,34.06,434.67,315.88,1.57,-0.68,1.75,51.64,4.56,3.16,1.04,0.34,0.78,8.39,43.21,121.15,434.32,607.07,606.03,150,4.0402,11-06-1998,78.08
0.29,36.4,28.45,32.42,448.85,314.42,0.5,-0.85,1.1,57.29,4.74,3.61,2.89,1.07,0.64,8.85,43.2,121.06,434.09,607.2,604.6,150,4.030666667,12-06-1998,62.73
