prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(kg/m2/s),evap_surface(kg/m2/s),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2),Soil_Moisture_Sum,Soil_Saturation,soil_awsc_max,Actual_Soil_Saturation,date,3105
0.32,40.56,27.8,34.18,424.87,377.73,1.09,0.39,1.16,32.54,,4.18,0.68,0.49,0.93,5.62,42.94,122.51,401.28,572.35,571.99,150,3.813266667,18-05-1980,6.454545455
0,41.06,28.76,34.91,414.47,378.23,1.95,-1.13,2.25,23.91,,4.01,0.34,0.01,0.84,4.97,42.94,122.44,401.11,571.46,571.12,150,3.807466667,19-05-1980,6.454545455
0,42.31,29.41,35.86,408.49,346.53,3.09,-1.05,3.26,17.88,,3.7,0.23,0.15,0.7,4.37,42.92,122.38,401.02,570.69,570.46,150,3.803066667,20-05-1980,6.454545455
0,42.19,29.23,35.71,386.22,400.55,1.45,-2.34,2.75,14.95,,3.83,0.22,0,0.58,3.82,42.91,122.33,400.9,569.96,569.74,150,3.798266667,21-05-1980,6.454545455
0,41.16,28.74,34.95,397.02,390.98,2.92,-1.84,3.45,13.24,,4.22,0.23,0,0.48,3.4,42.91,122.28,400.82,569.41,569.18,150,3.794533333,22-05-1980,6.454545455
0,41.46,28.16,34.81,383.82,399.91,3.49,-1.29,3.72,13.51,,4.36,0.22,0,0.41,3.06,42.89,122.23,400.72,568.9,568.68,150,3.7912,23-05-1980,6.454545455
0,42.22,28.08,35.15,389.32,399.16,2.43,-0.6,2.5,25.99,,3.71,0.18,0,0.35,2.79,42.89,122.18,400.62,568.48,568.3,150,3.788666667,24-05-1980,6.454545455
0,41.91,28.95,35.43,418.09,388.65,2.01,-0.9,2.2,13.88,,4.06,0.19,0,0.3,2.56,42.88,122.14,400.59,568.17,567.98,150,3.786533333,25-05-1980,6.454545455
0,41.66,29.63,35.64,417.03,385.42,1.1,0,1.1,20.5,,3.98,0.17,0.03,0.28,2.37,42.87,122.1,400.45,567.79,567.62,150,3.784133333,26-05-1980,6.454545455
0,41.99,29.8,35.9,427.54,383.45,0.41,1.27,1.33,37.17,,4.23,1,0.12,0.31,2.58,42.85,122.03,400.34,567.8,566.8,150,3.778666667,27-05-1980,6.454545455
0,40.28,26.76,33.52,422.76,368.39,2,2.12,2.91,37.38,,4.34,1.42,0.5,0.45,2.85,42.84,121.93,400.17,567.79,566.37,150,3.7758,28-05-1980,6.454545455
3.57,38.14,24.59,31.36,412.47,386.48,1.08,1.37,1.74,39.81,,3.65,1.84,0.13,0.43,3.05,42.82,121.86,399.95,567.68,569.41,150,3.796066667,29-05-1980,6.454545455
2.98,37.6,27.84,32.72,417.79,364.99,0.74,1.62,1.78,38.73,,4.22,2.16,1.83,0.5,3.58,42.8,121.75,399.76,567.89,568.71,150,3.7914,30-05-1980,6.454545455
3.75,38.52,26.17,32.34,424.47,368.74,0.42,2.44,2.48,46.39,,3.59,2.49,0.82,0.61,4.08,42.78,121.63,399.54,568.03,569.29,150,3.795266667,31-05-1980,6.454545455
1.26,36.55,26.92,31.74,430.11,362.72,-0.43,2.39,2.43,55.64,,3,2.5,0.23,0.75,6.01,42.76,121.52,399.31,569.6,568.36,150,3.789066667,01-06-1980,6.454545455
4.55,36.26,25.6,30.93,430.58,339.06,-0.53,1.29,1.39,61.52,,3.32,2.92,1.71,0.92,7.84,42.74,121.4,399.09,571.07,572.7,150,3.818,02-06-1980,6.454545455
2.6,34.47,24.78,29.62,430.81,320.76,1.5,2.02,2.52,71.6,,1.67,1.52,2.21,1.1,9.68,42.72,121.29,398.88,572.57,573.65,150,3.824333333,03-06-1980,6.454545455
10.99,32.47,24.13,28.3,434.14,297.7,1.98,2.03,2.84,65.64,,2.25,1.96,1.69,1.39,12.63,42.69,121.18,398.64,575.14,584.17,150,3.894466667,04-06-1980,6.454545455
4.85,35.8,26.47,31.14,427.49,340.94,1.31,2.04,2.42,62.43,,4.46,3.75,3.55,1.57,13.16,42.67,121.03,398.37,575.23,576.33,150,3.8422,05-06-1980,6.454545455
4.58,36.14,23.73,29.94,424.1,358.61,2.03,3.5,4.05,54.41,,4.24,3.39,1.05,1.9,11.97,42.64,120.91,398.13,573.65,574.84,150,3.832266667,06-06-1980,6.454545455
0,33.76,25.44,29.6,423.2,360.65,2.22,2.26,3.17,58.65,,4.39,3.06,1.92,1.72,11.98,42.62,120.76,397.9,573.26,570.2,150,3.801333333,07-06-1980,6.454545455
0.36,34.34,26.37,30.36,420.16,373.92,1.82,2.35,2.97,48.54,,4.18,3.36,0.9,2.19,12.48,42.6,120.65,397.68,573.41,570.41,150,3.802733333,08-06-1980,6.454545455
0.55,35.83,26.72,31.28,426.54,359.76,1.71,0.67,1.84,64.93,,3.98,3.43,1.64,1.75,11.61,42.58,120.53,397.42,572.14,569.26,150,3.795066667,09-06-1980,6.454545455
24.38,35.96,24.43,30.2,429.52,229.17,0.78,0.25,0.82,72.1,,2.69,2.34,3.26,1.18,16.25,42.56,120.43,397.25,576.49,598.53,150,3.9902,10-06-1980,6.454545455
2.23,34.85,26.6,30.72,431.26,100.07,0.65,0.75,0.99,83.09,,3.41,2.96,1.17,0.84,28.28,42.68,120.39,397.1,588.45,587.72,150,3.918133333,11-06-1980,6.454545455
5.8,35.76,25.45,30.6,435.25,256.29,0.4,1.52,1.57,89.71,,3.15,2.73,1.69,2.22,37.97,44.07,120.32,397.02,599.38,602.45,150,4.016333333,12-06-1980,6.454545455
9.46,34.7,24.31,29.51,430.91,282.25,0.99,0.87,1.32,88.95,,2.63,2.29,2.85,2.3,40.31,55.24,120.29,396.92,612.76,619.93,150,4.132866667,13-06-1980,6.454545455
7.49,33.82,24.24,29.03,432.54,226.1,2.45,0.44,2.49,94.89,,2.08,1.86,3.79,1.09,40.51,74.45,120.4,396.87,632.23,637.86,150,4.2524,14-06-1980,6.454545455
9.13,33.28,24.42,28.85,430.43,211.31,0.74,0.23,0.77,94.95,,2.03,1.81,1.9,0.8,39.79,85.16,121.46,396.85,643.26,650.58,150,4.3372,15-06-1980,6.454545455
25.81,31.18,23.93,27.56,429.02,223.53,0.97,0.07,0.97,91.62,,1.23,1.13,3.44,1.43,38.68,89.57,122.42,396.82,647.49,672.17,150,4.481133333,16-06-1980,6.454545455
17.02,30.61,23.9,27.26,437.25,187.07,0.97,1.19,1.54,90.39,,0.99,0.9,1.52,1.37,37.67,94.56,124.32,396.72,653.27,669.39,150,4.4626,17-06-1980,6.454545455
0.25,32.4,25.79,29.1,437.28,198.99,2.27,1.51,2.73,87.19,,1.62,1.45,1.22,2.29,36.96,95.2,125.86,396.62,654.64,653.44,150,4.356266667,18-06-1980,6.454545455
32.02,33.43,26.3,29.86,435.56,280.39,3.37,2.01,3.92,74.79,,2.57,2.23,0.13,4.16,33.41,93.9,127.1,396.42,650.83,680.62,150,4.537466667,19-06-1980,6.454545455
25.88,34.6,23.65,29.12,434.68,199.08,2.43,1.39,2.8,82.49,,2.33,2.05,0.7,2.62,32.59,92.02,128.03,396.27,648.91,672.74,150,4.484933333,20-06-1980,6.454545455
18.86,33.65,24.59,29.12,426.76,275.78,2.05,2.28,3.07,80.07,,2.31,2.01,0.25,3.94,30.82,90.32,128.68,396.03,645.85,662.7,150,4.418,21-06-1980,6.454545455
8.95,31.89,23.81,27.85,425.15,296.07,1.65,1.44,2.19,83.1,,2.65,2.26,0.99,3.03,31.31,89.02,129.21,395.9,645.44,652.13,150,4.347533333,22-06-1980,6.454545455
10.24,32.93,26.03,29.48,428.73,264.02,2.14,0.81,2.29,79.74,,2.98,2.51,3.08,2.38,32.22,88.22,129.65,395.75,645.84,653.57,150,4.357133333,23-06-1980,6.454545455
27.3,34.05,25.53,29.79,420.06,90.74,1.5,-0.15,1.51,92.37,,3.58,3,1.73,0.65,34.47,90.9,130.81,395.72,651.9,676.2,150,4.508,24-06-1980,6.454545455
27.19,31.77,25.29,28.53,426.04,157.2,2.57,0.34,2.59,84.69,,3.29,2.78,2.36,1.33,35.69,92.76,134.12,395.65,658.22,682.63,150,4.550866667,25-06-1980,6.454545455
26.34,32.98,24.3,28.64,422.42,249.99,3.35,-0.12,3.35,87.44,,3.08,2.72,2.64,1.6,36.65,94.1,136.71,395.56,663.02,686.64,150,4.5776,26-06-1980,6.454545455
28.63,31.68,23.52,27.6,421.37,241.32,2.18,1.1,2.44,87.03,,2.3,2,3.5,1.44,37.29,96.33,139.7,395.52,668.84,695.47,150,4.636466667,27-06-1980,6.454545455
12.47,31.45,24.02,27.74,425.82,309.93,3.59,0.8,3.68,79.04,,1.5,1.34,2.83,2.74,35.72,96.15,141.71,395.38,668.96,680.09,150,4.533933333,28-06-1980,6.454545455
12.71,31.99,24.17,28.08,417.71,315.67,1.91,1.11,2.21,81.91,,2.11,1.84,1.74,2.78,34.79,94.8,143.28,395.18,668.05,678.92,150,4.526133333,29-06-1980,6.454545455
17.55,31.48,24.39,27.94,425.96,227.91,2.58,2.17,3.37,91.13,,2.14,1.86,2.64,2.19,36.23,93.98,144.64,395.1,669.95,685.64,150,4.570933333,30-06-1980,6.454545455
10.61,29.52,23.82,26.67,426.15,219.54,2.03,2.26,3.04,91.45,,0.58,0.56,2.8,1.7,36.91,95.45,147.56,394.95,674.87,684.92,150,4.566133333,01-07-1980,6.454545455
33.39,28.49,23.32,25.9,423.97,176.31,2.4,3.49,4.24,92.38,,0.49,0.49,2.41,1.02,37.54,96.73,152.7,394.92,681.89,714.79,150,4.765266667,02-07-1980,6.454545455
14.75,27.88,23.32,25.6,423.12,200.47,2.4,2.6,3.54,84.7,,1.76,1.54,2.51,1.74,36.54,96.31,155.45,394.87,683.17,696.38,150,4.642533333,03-07-1980,6.454545455
3.85,30.67,24.88,27.78,421.94,274.66,2.97,0.57,3.02,80.91,,3.16,2.6,0.98,3.05,34.1,94.27,157.16,394.66,680.19,681.44,150,4.542933333,04-07-1980,6.454545455
6.17,32.81,25.1,28.96,421.62,279.58,2.43,0.41,2.46,80,,2.83,2.31,1.84,3.44,33.23,92.38,158.26,394.53,678.4,682.26,150,4.5484,05-07-1980,6.454545455
4,33.28,25.49,29.38,426.28,244.09,2.12,0.43,2.16,82.82,,3.14,2.65,2.44,2.11,32.63,90.93,159.06,394.43,677.05,678.4,150,4.522666667,06-07-1980,6.454545455
19.14,32.93,24.63,28.78,420.86,299.07,1.85,0.52,1.92,85.77,,1.26,1.15,2.61,2.44,34.31,90.74,159.81,394.32,679.18,697.17,150,4.6478,07-07-1980,6.454545455
27.78,32.15,23.85,28,425.43,238.43,1.59,0.77,1.77,88.99,,1.09,1.03,2.47,1.55,33.94,90.34,160.57,394.21,679.06,705.81,150,4.7054,08-07-1980,6.454545455
19.44,29.92,24.25,27.08,422.52,198.72,1.55,0.48,1.62,90.62,,1.18,1.08,2.28,1.41,37.32,93.81,162.33,394.17,687.63,705.99,150,4.7066,09-07-1980,6.454545455
1.34,30.84,25.17,28.01,420.94,188.46,1.19,0.11,1.2,91.13,,1.15,1.03,2.27,1.32,36.64,93.72,163.96,394.15,688.47,688.78,150,4.591866667,10-07-1980,6.454545455
16.38,32.39,23.83,28.11,419.7,197.69,1.7,0.37,1.74,92.44,,1.01,0.94,1.63,1.08,36.93,94.35,165.69,394.06,691.03,706.47,150,4.7098,11-07-1980,6.454545455
10.94,29.28,23.83,26.56,415.38,305.77,1.03,0.49,1.14,86.83,,2.27,1.98,1.9,1.84,36.2,93.85,167.22,394.01,691.28,700.24,150,4.668266667,12-07-1980,6.454545455
4.46,30.95,24.71,27.83,413.06,197.02,0.92,0.11,0.93,90.72,,0.85,0.78,1.22,1.39,36.26,93.42,168.63,393.98,692.29,695.97,150,4.6398,13-07-1980,6.454545455
12.9,30.35,24.7,27.52,414.01,273.49,0.94,0.15,0.95,90.75,,1.57,1.38,2.32,1.61,36.43,93.01,169.95,393.91,693.3,704.82,150,4.6988,14-07-1980,6.454545455
12.35,31.56,23.89,27.72,420.96,124.14,1.14,0.57,1.27,95.14,,0.76,0.75,2.36,0.42,37.78,95.05,171.96,393.93,698.72,710.32,150,4.735466667,15-07-1980,6.454545455
20.19,28.21,23.43,25.82,415.35,166.44,0.85,0.24,0.88,91.66,,0.94,0.87,2.06,0.87,37.54,96.11,174.32,393.94,701.91,721.23,150,4.8082,16-07-1980,6.454545455
11.95,28.19,23.78,25.98,413.48,246.56,0.67,0.1,0.68,88.54,,3.17,2.68,2.29,1.81,36.57,94.96,176.28,393.91,701.72,710.99,150,4.739933333,17-07-1980,6.454545455
1.27,32.49,24.86,28.68,408.5,319.34,1.2,-0.08,1.2,83.08,,3.18,2.72,2.67,2.52,35.4,93.48,177.67,393.84,700.39,698.94,150,4.6596,18-07-1980,6.454545455
4.31,33.18,24.34,28.76,405.95,352.9,0.67,0.29,0.73,85.43,,3.72,3.14,2.35,2.54,34.91,92.07,178.65,393.75,699.38,700.55,150,4.670333333,19-07-1980,6.454545455
6.33,32.97,24.17,28.57,411.37,260.38,1.84,-0.45,1.89,86.36,,2.95,2.5,3.22,1.81,35.27,91.18,179.39,393.74,699.58,703.41,150,4.6894,20-07-1980,6.454545455
6.86,32.24,24.86,28.55,416.82,182.7,1.02,0.24,1.05,91.23,,2.51,2.28,2.6,1.21,35.52,90.74,180.05,393.76,700.07,704.65,150,4.697666667,21-07-1980,6.454545455
28.8,31.68,23.84,27.76,417.43,237.22,0.87,0.14,0.88,94.38,,1.46,1.39,1.7,1.3,35.61,90.43,180.71,393.74,700.49,727.9,150,4.852666667,22-07-1980,6.454545455
36.74,28.65,22.31,25.48,424.58,107.55,3.08,-1.06,3.26,96.75,,1.06,1.04,1.79,0.21,39.09,95.77,182.12,393.84,710.82,746.52,150,4.9768,23-07-1980,6.454545455
22.19,28.43,22.72,25.58,429.89,96.78,2.64,-0.61,2.71,96.65,,1.1,1.03,1.95,0.32,38.8,101.69,198.63,393.98,733.1,754.26,150,5.0284,24-07-1980,6.454545455
12.74,27.73,23.27,25.5,426.27,55.61,2.49,0.8,2.62,96.03,,1.65,1.51,1.56,0.22,38.13,99.9,228.13,394.97,761.13,772.36,150,5.149066667,25-07-1980,6.454545455
20.46,27.63,23.69,25.66,422.41,128.3,2.52,0.09,2.52,93.84,,0.59,0.58,1.5,0.68,37.08,97.68,231.54,395.87,762.17,782.05,150,5.213666667,26-07-1980,6.454545455
13.55,28.27,23.18,25.72,419.53,249.95,2.77,-0.3,2.79,93.82,,1.79,1.58,2.01,1.5,37.46,96.11,233.64,396.62,763.83,775.8,150,5.172,27-07-1980,6.454545455
3.06,29.28,23.38,26.33,419.49,251.8,1.87,0.19,1.88,90.38,,2.84,2.41,2.19,1.62,36.92,95.53,235.29,397.34,765.08,765.73,150,5.104866667,28-07-1980,6.454545455
13.36,31.63,24.54,28.08,420.31,172.12,0.65,0.75,0.99,93.16,,2.31,2.01,1.99,0.67,38,95.38,236.72,398.09,768.19,779.54,150,5.196933333,29-07-1980,6.454545455
26.02,29.74,23.35,26.54,421.69,75.15,2.6,0.34,2.62,96.22,,1.27,1.22,1.87,0.29,38.38,97.69,238.99,399.12,774.18,798.98,150,5.326533333,30-07-1980,6.454545455
29.58,27.42,23.12,25.27,416.71,141.23,3,0.28,3.01,93.11,,1.29,1.2,1.64,0.53,37.91,96.69,241.5,400.22,776.32,804.7,150,5.364666667,31-07-1980,6.454545455
23.48,28.99,23.02,26,418.83,168.79,3.28,-0.44,3.31,95.55,,1.8,1.65,2.77,0.62,37.69,95.38,243.31,401.29,777.67,799.5,150,5.33,01-08-1980,6.454545455
25.93,28.69,22.81,25.75,421.64,91.95,4.6,0.12,4.6,96.48,,0.74,0.73,2.51,0.21,39.06,97.46,245.47,402.41,784.4,809.6,150,5.397333333,02-08-1980,6.454545455
17.52,27.35,22.67,25.01,419.53,91.6,2.52,2.32,3.43,95.9,,0.61,0.6,2.03,0.36,38.65,97.15,248.54,403.98,788.32,805.24,150,5.368266667,03-08-1980,6.454545455
30.49,27.03,22.85,24.94,413.16,162.59,1.82,0.25,1.84,92.17,,1.96,1.79,1.62,0.93,36.96,95.66,250.62,405.48,788.72,817.42,150,5.449466667,04-08-1980,6.454545455
22.05,28.63,22.83,25.73,415.87,242.74,1.85,1.02,2.11,89.56,,2.03,1.8,1.52,1.32,37.18,94.44,251.74,406.8,790.16,810.41,150,5.402733333,05-08-1980,6.454545455
22.21,29.07,22.95,26.01,421.39,186.02,3.06,0.39,3.08,93.87,,1.61,1.47,1.61,0.59,37.36,94.07,252.56,408.14,792.13,812.87,150,5.419133333,06-08-1980,6.454545455
21.27,29.19,22.01,25.6,412.92,272.03,2.57,0.33,2.59,86.92,,1.22,1.12,2.21,1.86,36.14,92.97,253.04,409.45,791.6,811.75,150,5.411666667,07-08-1980,6.454545455
15.85,28.91,23.33,26.12,415.17,242.44,2.68,-0.06,2.68,88.26,,2.76,2.47,1.62,2.24,34.62,91.47,252.95,410.56,789.6,802.98,150,5.3532,08-08-1980,6.454545455
42.12,30.26,24.13,27.2,415.51,282.75,1.38,0.64,1.52,91.32,,2.58,2.25,3.21,1.5,34.48,90.27,252.5,411.7,788.95,828.82,150,5.525466667,09-08-1980,6.454545455
24.22,30.62,24,27.31,416.85,253.58,1.27,0.95,1.59,86.48,,2.17,1.88,1.92,2.02,34.76,89.69,251.85,412.78,789.08,811.42,150,5.409466667,10-08-1980,6.454545455
32.54,30.34,23.47,26.9,411.34,255.72,1.95,0.3,1.97,86.95,,2.98,2.53,2.51,1.62,35.26,89.42,251.2,413.79,789.67,819.68,150,5.464533333,11-08-1980,6.454545455
9.87,29.81,23.9,26.85,404.66,342.43,1.69,0.65,1.81,81.59,,3.09,2.64,1.78,2.95,33.54,88.83,250.34,414.67,787.38,794.61,150,5.2974,12-08-1980,6.454545455
6.4,31.68,24.51,28.1,407.69,316.55,0.89,0.54,1.04,89.47,,3.23,2.8,3.34,2.01,33.03,88.02,249.45,415.52,786.02,789.62,150,5.264133333,13-08-1980,6.454545455
4.7,31.46,24.37,27.92,418.31,295.94,0.47,0.96,1.07,85.77,,3.04,2.66,3.3,1.9,32.96,87.36,248.5,416.31,785.13,787.17,150,5.2478,14-08-1980,6.454545455
14.56,32.21,24.71,28.46,418.48,312.9,0.06,0.99,0.99,88.31,,2.49,2.18,3.36,1.77,33.94,87.03,247.6,417.08,785.65,798.03,150,5.3202,15-08-1980,6.454545455
13.81,31.74,24,27.87,419.38,326.98,1.06,0.9,1.39,92.01,,2.31,1.98,3.21,1.84,34.2,86.77,246.64,417.78,785.39,797.22,150,5.3148,16-08-1980,6.454545455
3.84,31.69,24.29,27.99,429.67,215.05,1.95,-0.03,1.95,92.92,,2.51,2.26,3.02,1.16,36.79,87.8,245.99,418.55,789.13,790.71,150,5.2714,17-08-1980,6.454545455
4.61,31.8,25.04,28.42,433.75,154.22,1.63,-0.27,1.65,95.4,,2.34,2.14,1.61,0.92,38.52,91.59,245.95,419.27,795.33,797.8,150,5.318666667,18-08-1980,6.454545455
13.28,30.98,24.7,27.84,431.12,185.02,1.44,-0.04,1.44,93.86,,2.2,2.01,1.99,1.05,38,96.87,248.41,420.06,803.34,814.61,150,5.430733333,19-08-1980,6.454545455
14.44,31.84,23.55,27.7,430.95,156.5,1.01,0.55,1.15,95.6,,2.01,1.94,2.2,0.53,38.64,97.18,251.19,421.03,808.04,820.54,150,5.470266667,20-08-1980,6.454545455
23.03,27.7,22.91,25.3,432.99,94.45,1.04,0.66,1.23,96.42,,1.09,1.05,2.15,0.38,38.52,97.57,255.47,422.28,813.84,835.82,150,5.572133333,21-08-1980,6.454545455
23.48,27.86,23.4,25.63,429.49,155.58,1.18,1.32,1.77,96.23,,0.58,0.57,1.45,0.6,37.85,96.29,258.7,424.01,816.85,839.76,150,5.5984,22-08-1980,6.454545455
9.48,28.24,23.46,25.85,427.14,86.64,2.53,0.51,2.58,94.88,,1.07,0.98,1.62,0.7,37.14,94.78,260.49,425.71,818.12,826.62,150,5.5108,23-08-1980,6.454545455
0.74,29.09,23.51,26.3,413.95,179.58,2.82,0.2,2.83,88.26,,2.62,2.29,1.24,1.67,35.45,92.93,261.07,427.23,816.68,815.13,150,5.4342,24-08-1980,6.454545455
6.28,30.66,24.31,27.48,409.61,314.87,3.6,-0.12,3.6,87.66,,3.04,2.72,2.77,2.61,34.65,91.36,260.82,428.63,815.46,819.02,150,5.460133333,25-08-1980,6.454545455
9.54,31.86,23.33,27.6,419.13,178.99,2.99,0.69,3.07,88.13,,1.37,1.27,2.14,1.28,34.99,90.53,260.28,430.02,815.82,824.09,150,5.493933333,26-08-1980,6.454545455
17.19,29.41,23.54,26.48,408.44,289.47,4.02,0.4,4.04,79.99,,2.72,2.44,2.2,3.01,33.48,89.66,259.38,431.2,813.72,828.47,150,5.523133333,27-08-1980,6.454545455
8.51,30.5,24.34,27.42,403.73,316.9,3.28,-0.05,3.28,90.55,,3.25,2.86,2.23,2.35,32.33,88.66,258.32,432.31,811.62,817.27,150,5.448466667,28-08-1980,6.454545455
1.94,30.23,23.66,26.94,410.51,196.28,1.63,-0.38,1.67,92.16,,1.87,1.61,1.74,1.02,33.02,87.98,257.28,433.48,811.76,812.09,150,5.413933333,29-08-1980,6.454545455
1.22,31.28,23.53,27.4,401,327.53,1.66,-0.24,1.68,83.52,,3.28,2.88,1.49,3.12,31.13,87.28,255.95,434.39,808.75,807.09,150,5.3806,30-08-1980,6.454545455
6.81,31.5,23.96,27.73,407.91,178.32,1.14,-0.08,1.14,90.85,,2.82,2.6,3.16,1.65,31.24,86.67,254.77,435.31,807.99,812.2,150,5.414666667,31-08-1980,6.454545455
7.07,31.07,24.32,27.7,416.72,276.92,1.84,-0.61,1.94,92.4,,3.14,2.81,2.01,1.61,31.73,86.25,253.66,436.2,807.84,812.1,150,5.414,01-09-1980,6.454545455
19.6,30.98,24.19,27.58,429.11,118.86,2.5,-0.85,2.64,97.25,,2.12,1.95,2.15,0.39,38.46,87.99,252.88,437.16,816.49,834.14,150,5.560933333,02-09-1980,6.454545455
20.95,29.45,23.46,26.46,427.83,46.25,3.01,0.51,3.05,96.04,,0.49,0.48,1.5,0.18,38.8,92.98,254.08,438.33,824.19,844.66,150,5.631066667,03-09-1980,6.454545455
24.86,28.11,23.29,25.7,426.3,65.59,2.31,0.71,2.42,95.9,,0.88,0.85,1.47,0.28,37.97,93.98,255.34,439.7,826.99,851,150,5.673333333,04-09-1980,6.454545455
16.78,29.38,23.86,26.62,430.72,89.16,2.1,0.14,2.1,93.83,,1.02,0.95,1.07,0.57,37.25,93.79,256.47,441.09,828.6,844.43,150,5.629533333,05-09-1980,6.454545455
9.89,30.35,24.46,27.4,414.26,235.08,1.25,-0.33,1.29,90.05,,1.62,1.48,1.42,1.96,35.88,92.62,256.96,442.31,827.77,836.18,150,5.574533333,06-09-1980,6.454545455
14.48,31.19,24.59,27.89,415.95,267.84,1.33,-1.11,1.73,91.73,,2.14,1.99,1.26,2.28,34.77,91.23,256.8,443.36,826.16,838.65,150,5.591,07-09-1980,6.454545455
11.51,31.33,23.97,27.65,412.55,278.45,2.43,-1.09,2.66,86.59,,2.66,2.44,2.05,1.69,34.08,90.09,256.26,444.47,824.9,833.97,150,5.5598,08-09-1980,6.454545455
11.25,31.77,22.63,27.2,408.52,308.25,3.2,-1.97,3.76,88.09,,2.46,2.26,1,3.08,32.17,88.98,255.31,445.41,821.87,830.86,150,5.539066667,09-09-1980,6.454545455
4.14,30.48,22.81,26.64,420.62,142.63,2.34,-1.35,2.7,95.63,,0.65,0.64,1.32,0.84,33.4,88.41,254.5,446.45,822.76,826.26,150,5.5084,10-09-1980,6.454545455
12.7,28.36,23.47,25.92,426.48,144.26,1.7,-0.85,1.9,95.33,,1.98,1.86,1.06,0.28,35.26,88.42,253.77,447.47,824.92,835.76,150,5.571733333,11-09-1980,6.454545455
31.05,29.83,23.84,26.84,430,53.01,2.87,-0.9,3.01,96.65,,1.23,1.18,1.35,0.15,39.16,92.63,254.1,448.58,834.47,864.34,150,5.762266667,12-09-1980,6.454545455
25.39,29.59,23.46,26.52,423.59,48.48,1.82,-0.69,1.95,95.06,,1.01,0.97,0.93,0.32,37.74,94.63,256.19,449.72,838.28,862.7,150,5.751333333,13-09-1980,6.454545455
2.37,29.6,23.19,26.4,416.8,240.12,1.24,-0.58,1.37,93.38,,1.42,1.33,1.19,1.03,37.27,94,257.46,450.94,839.67,840.71,150,5.604733333,14-09-1980,6.454545455
5.27,30.9,23.67,27.28,414.6,234.81,0.7,-0.25,0.74,94.2,,2.08,1.94,2.46,0.78,37.93,94.1,258.39,452.32,842.74,846.07,150,5.640466667,15-09-1980,6.454545455
18,31.06,23.08,27.07,422.47,244.47,1.05,-0.45,1.14,94.03,,2.36,2.2,2.64,1.33,36.73,93.12,258.98,453.71,842.54,858.34,150,5.722266667,16-09-1980,6.454545455
22.04,29.84,23.69,26.76,429.83,152.6,2.02,-0.33,2.05,94.23,,1.38,1.34,1.18,0.91,37.58,92.93,259.19,455.16,844.86,865.56,150,5.7704,17-09-1980,6.454545455
32.52,31.04,24.37,27.7,420.16,173.72,1.49,0.73,1.66,93.42,,1.48,1.42,1.07,1.29,37.18,93.2,259.53,456.59,846.5,877.6,150,5.850666667,18-09-1980,6.454545455
6.86,30.66,24.02,27.34,420.07,187.29,0.68,0.88,1.11,93.71,,3.21,2.98,2.04,1.16,36.81,93.15,259.84,458.06,847.86,851.74,150,5.678266667,19-09-1980,6.454545455
1.31,30.33,24.15,27.24,404.37,322.63,0.31,0.98,1.03,91.52,,3.17,2.99,2.74,1.8,35.35,91.88,259.71,459.38,846.32,844.64,150,5.630933333,20-09-1980,6.454545455
5.77,31.56,23.96,27.76,407.83,311.5,0.3,-0.33,0.45,87.64,,2.67,2.51,0.8,3.13,33.01,90.37,258.85,460.59,842.82,846.08,150,5.640533333,21-09-1980,6.454545455
2.96,31.85,23.56,27.7,407.29,317.67,0.12,0.02,0.12,89.65,,3.22,2.96,0.79,3.14,31.62,89.02,257.66,461.65,839.95,839.95,150,5.599666667,22-09-1980,6.454545455
2.68,31.83,23.64,27.74,414.41,164,-0.06,1.22,1.22,90.18,,2.7,2.48,2.61,1.11,32.99,88.24,256.59,462.86,840.68,840.88,150,5.605866667,23-09-1980,6.454545455
0.32,31.09,23.57,27.33,403.61,270,-0.09,1.02,1.02,86.99,,3.33,3.06,1.15,1.84,32.1,87.52,255.29,463.85,838.76,836.02,150,5.573466667,24-09-1980,6.454545455
1.16,31.55,23.89,27.72,400.15,288.41,0.72,0.35,0.8,88.32,,3.22,2.96,1.58,2.1,30.85,86.79,253.91,464.66,836.21,834.41,150,5.562733333,25-09-1980,6.454545455
0.07,32.19,24.01,28.1,395.52,295.69,0.77,-0.01,0.77,86.29,,3.61,3.32,0.49,2.9,29.55,86.08,252.5,465.36,833.49,830.24,150,5.534933333,26-09-1980,6.454545455
0.27,32.79,23.62,28.2,392.99,306.22,0.7,0.49,0.85,84.33,,3.72,3.41,1.08,2.76,27.71,85.39,251.02,465.95,830.07,826.93,150,5.512866667,27-09-1980,6.454545455
4.16,33.13,23.9,28.52,401.72,310.19,0.66,-0.35,0.75,85.71,,3.68,3.28,0.7,3.06,26.35,84.79,249.63,466.43,827.2,828.08,150,5.520533333,28-09-1980,6.454545455
0.19,33.95,24.69,29.32,392.74,327.46,0.27,-1.52,1.54,78.91,,3.46,3.06,0.04,3.73,24.24,84.22,248.22,466.81,823.49,820.62,150,5.4708,29-09-1980,6.454545455
